time,charge
3.5762786865234375e-06,-1.998999e-12
0.1301283836364746,-1.96055e-12
0.22808170318603516,-1.99776e-12
0.32646822929382324,-1.991557e-12
0.42561817169189453,-2.027523e-12
0.5238943099975586,-2.063492e-12
0.6238565444946289,-2.048608e-12
0.7213475704193115,-2.118061e-12
0.8200232982635498,-2.141625e-12
0.9175751209259033,-2.221e-12
1.015742540359497,-2.230922e-12
1.113886833190918,-2.229678e-12
1.2130331993103027,-2.28053e-12
1.3114137649536133,5.777203e-12
1.410236120223999,5.789601e-12
1.508176565170288,5.844173e-12
1.6069400310516357,5.831771e-12
1.70577073097229,5.828052e-12
1.8051438331604004,5.847895e-12
1.9030685424804688,5.80449e-12
2.0016660690307617,5.862779e-12
2.10029935836792,5.806967e-12
2.1994054317474365,5.847896e-12
2.298055410385132,5.82681e-12
2.396394729614258,5.845416e-12
2.495089530944824,5.852855e-12
2.5933456420898438,5.860296e-12
2.6914267539978027,5.842934e-12
2.790625810623169,5.818128e-12
2.8886783123016357,5.823093e-12
2.986867666244507,5.814405e-12
3.0850841999053955,5.823087e-12
3.183307647705078,5.808206e-12
3.2822396755218506,1.365727e-12
3.381436347961426,-2.290451e-12
3.4796018600463867,-2.343781e-12
3.5782995223999023,-2.382229e-12
3.676283121109009,-2.45044e-12
3.774339199066162,-2.461602e-12
3.8726985454559326,-2.493849e-12
3.971405506134033,-2.542216e-12
4.069781064987183,-2.583144e-12
4.168455123901367,-2.646397e-12
4.268255710601807,-2.672439e-12
4.366643905639648,-2.722047e-12
4.465621709823608,-2.735691e-12
4.563951015472412,-2.755533e-12
4.6634931564331055,-2.796463e-12
4.76228928565979,-2.813826e-12
4.861125230789185,-2.833668e-12
4.959846019744873,-2.859711e-12
5.058115005493164,-2.898163e-12
5.157113313674927,-2.916764e-12
5.255790948867798,-2.947769e-12
5.3546600341796875,5.069031e-12
5.45336127281189,5.104999e-12
5.551716089248657,5.078956e-12
5.650323867797852,5.132286e-12
5.749054670333862,5.122364e-12
5.847440242767334,5.144685e-12
5.945127248764038,5.16329e-12
6.043330669403076,5.150887e-12
6.141581058502197,5.184376e-12
6.240136384963989,5.157093e-12
6.339101552963257,5.171973e-12
6.437220811843872,5.152129e-12
6.535522222518921,5.159573e-12
6.63372802734375,5.162049e-12
6.731994390487671,5.114923e-12
6.830358505249023,5.173211e-12
6.9289631843566895,5.137247e-12
7.026796817779541,5.165774e-12
7.124881982803345,5.082678e-12
7.2235119342803955,5.082679e-12
7.321690320968628,-2.980014e-12
7.420211315155029,-3.210699e-12
7.517931222915649,-3.295031e-12
7.615522861480713,-3.464942e-12
7.713271141052246,-3.426498e-12
7.811374187469482,-3.497188e-12
7.909152507781982,-3.492228e-12
8.007637739181519,-3.529433e-12
8.105952262878418,-3.536874e-12
8.204649448394775,-3.48727e-12
8.303404092788696,-3.624934e-12
8.401401281356812,-3.658419e-12
8.499114990234375,-4.003202e-12
8.596297025680542,-4.075135e-12
8.693937063217163,-3.868017e-12
8.791980266571045,-3.794842e-12
8.890612125396729,-3.679502e-12
8.989119291305542,-3.757635e-12
9.087427616119385,-3.740274e-12
9.185643434524536,-3.845688e-12
9.284305334091187,1.302476e-12
9.381957292556763,4.0967e-12
9.480927228927612,3.983841e-12
9.57981824874878,4.181031e-12
9.67842721939087,4.111585e-12
9.776804685592651,4.132666e-12
9.875641345977783,3.852375e-12
9.974056959152222,3.993758e-12
10.072313785552979,4.171114e-12
10.17106294631958,4.208316e-12
10.269355773925781,4.032206e-12
10.366931438446045,3.892062e-12
10.46501612663269,3.919345e-12
10.562280416488647,3.904466e-12
10.660036563873291,3.944151e-12
10.757374286651611,3.93547e-12
10.854753971099854,3.882142e-12
10.952105283737183,3.910664e-12
11.049869298934937,3.893305e-12
11.147070407867432,3.911908e-12
11.245019674301147,3.942913e-12
11.34272575378418,-4.15575e-12
11.440135478973389,-4.194192e-12
11.537460803985596,-4.279771e-12
11.6356520652771,-4.28225e-12
11.733137607574463,-4.298372e-12
11.830517292022705,-4.294651e-12
11.928348541259766,-4.323182e-12
12.02626633644104,-4.29465e-12
12.124093294143677,-4.3269e-12
12.221741437911987,-4.469525e-12
12.319534301757812,-4.494331e-12
12.417366743087769,-4.553858e-12
12.515277624130249,-4.654319e-12
12.612575769424438,-4.686562e-12
12.710322141647339,-4.744853e-12
12.808160066604614,-4.783303e-12
12.905964612960815,-4.811828e-12
13.003576517105103,-4.777098e-12
13.101056814193726,-4.882516e-12
13.198527574539185,-4.876316e-12
13.295702457427979,3.109483e-12
