time,charge
1.430511474609375e-06,6.472965e-12
0.13013911247253418,6.293133e-12
0.22870421409606934,6.136859e-12
0.3283841609954834,5.95207e-12
0.4268379211425781,5.741234e-12
0.5249450206756592,5.568839e-12
0.6253085136413574,5.397688e-12
0.7237844467163086,5.241424e-12
0.8224914073944092,5.060352e-12
0.920076847076416,4.899121e-12
1.018235683441162,4.749054e-12
1.1165516376495361,4.615107e-12
1.21488356590271,1.722445e-11
1.3138294219970703,1.740924e-11
1.4119768142700195,1.752334e-11
1.5110838413238525,1.760272e-11
1.6100273132324219,1.764116e-11
1.709465742111206,1.769944e-11
1.8082151412963867,1.772303e-11
1.906407117843628,1.775279e-11
2.004993200302124,1.777636e-11
2.1035051345825195,1.780114e-11
2.2031846046447754,1.779495e-11
2.3018007278442383,1.778505e-11
2.400836944580078,1.778379e-11
2.500027656555176,1.777387e-11
2.598620891571045,1.778875e-11
2.6968190670013428,1.777015e-11
2.7953250408172607,1.776271e-11
2.8939220905303955,1.774658e-11
2.992121458053589,1.774286e-11
3.0913376808166504,1.772054e-11
3.190114974975586,4.968575e-12
3.288774251937866,4.597745e-12
3.3874473571777344,4.297614e-12
3.4858005046844482,4.033446e-12
3.5836222171783447,3.808965e-12
3.6825661659240723,3.583246e-12
3.7807493209838867,3.383569e-12
3.879939317703247,3.182653e-12
3.978515148162842,2.992898e-12
4.076934099197388,2.793222e-12
4.176107406616211,2.605949e-12
4.275041103363037,2.412476e-12
4.37233304977417,2.243804e-12
4.470453500747681,2.059011e-12
4.5679686069488525,1.889101e-12
4.665361166000366,1.727871e-12
4.762847185134888,1.577805e-12
4.860649585723877,1.405414e-12
4.958024501800537,1.256587e-12
5.0558695793151855,1.079235e-12
5.153620481491089,1.041936e-11
5.251185178756714,1.372827e-11
5.348778009414673,1.385601e-11
5.4467079639434814,1.39577e-11
5.5439066886901855,1.401352e-11
5.641565561294556,1.407057e-11
5.739837169647217,1.40991e-11
5.838491678237915,1.414126e-11
5.936220645904541,1.416979e-11
6.034640312194824,1.418096e-11
6.133088111877441,1.419956e-11
6.231290340423584,1.417848e-11
6.329399108886719,1.417723e-11
6.428144454956055,1.418715e-11
6.52644419670105,1.418839e-11
6.624884843826294,1.417475e-11
6.723810911178589,1.417351e-11
6.822173357009888,1.417722e-11
6.920251131057739,1.416855e-11
7.018731594085693,1.414623e-11
7.116626024246216,1.414498e-11
7.215712308883667,1.316117e-12
7.314410924911499,9.527326e-13
7.413064241409302,6.848444e-13
7.511724472045898,4.454815e-13
7.609956741333008,2.172801e-13
7.708173990249634,-2.952396e-14
7.807363748550415,-2.192779e-13
7.905660390853882,-4.189546e-13
8.00367283821106,-6.384733e-13
8.10288143157959,-8.3691e-13
8.201484680175781,-9.95657e-13
8.300957918167114,-1.190372e-12
8.398662805557251,-1.350361e-12
8.497671842575073,-1.528955e-12
8.597890615463257,-1.698865e-12
8.69652271270752,-1.853892e-12
8.795086860656738,-2.012641e-12
8.893370628356934,-2.167668e-12
8.992319107055664,-2.34378e-12
9.09082317352295,-2.511211e-12
9.189564943313599,9.99891e-12
9.288400650024414,1.019611e-11
9.386382102966309,1.032014e-11
9.484589099884033,1.041935e-11
9.583545446395874,1.048261e-11
9.681431770324707,1.052726e-11
9.780006647109985,1.057066e-11
9.878462314605713,1.060166e-11
9.976400375366211,1.060042e-11
10.074686050415039,1.060043e-11
10.173151969909668,1.061036e-11
10.27145791053772,1.064631e-11
10.369029760360718,1.063763e-11
10.467666864395142,1.062771e-11
10.565294742584229,1.064383e-11
10.663748979568481,1.06302e-11
10.763286828994751,1.062399e-11
10.861629247665405,1.062027e-11
10.960079908370972,1.061902e-11
11.058846473693848,1.059919e-11
11.157016277313232,-1.576081e-12
11.255889654159546,-2.349981e-12
11.354067087173462,-2.664996e-12
11.452783107757568,-2.955208e-12
11.551419496536255,-3.19457e-12
11.649970054626465,-3.436417e-12
11.748395442962646,-3.639813e-12
11.846766471862793,-3.849416e-12
11.94549036026001,-4.020564e-12
12.04353952407837,-4.200392e-12
12.141901016235352,-4.383945e-12
12.240054368972778,-4.58487e-12
12.3386971950531,-4.734932e-12
12.436929941177368,-4.916003e-12
12.535995960235596,-5.083433e-12
12.634135246276855,-5.266987e-12
12.732084035873413,-5.426978e-12
12.831007480621338,-5.593168e-12
12.928704500198364,-5.761838e-12
13.026885986328125,-5.926784e-12
13.126070737838745,-6.092975e-12
13.224306344985962,6.564744e-12
13.322829008102417,6.737132e-12
13.421538352966309,6.831394e-12
13.520126104354858,6.892166e-12
13.618522644042969,6.974013e-12
13.716798543930054,7.031068e-12
13.815024614334106,7.058348e-12
13.913227319717407,7.076958e-12
14.011566162109375,7.105478e-12
14.109050035476685,7.114163e-12
14.206811428070068,7.127794e-12
14.304692506790161,7.117882e-12
14.402117252349854,7.125321e-12
14.499964237213135,7.131523e-12
14.598233222961426,7.136485e-12
14.695831298828125,7.127803e-12
14.793811798095703,7.130285e-12
14.891842126846313,7.11292e-12
14.989571809768677,7.120357e-12
