time,charge
1.430511474609375e-06,1.251627e-12
0.12941408157348633,1.247907e-12
0.22843432426452637,1.288834e-12
0.3264176845550537,1.301236e-12
0.4246218204498291,1.328521e-12
0.5232467651367188,1.312398e-12
0.6220433712005615,1.340924e-12
0.7209250926971436,1.347125e-12
0.8188025951385498,1.366968e-12
0.9164509773254395,1.343405e-12
1.0143272876739502,1.381851e-12
1.112778902053833,1.371929e-12
1.2112879753112793,1.389293e-12
1.309532880783081,1.384331e-12
1.4075770378112793,1.406655e-12
1.5056068897247314,1.425259e-12
1.603104591369629,1.416577e-12
1.7032172679901123,-1.291423e-11
1.8013975620269775,-1.294277e-11
1.9002025127410889,-1.293532e-11
1.998486042022705,-1.295018e-11
2.0969038009643555,-1.296507e-11
2.194878101348877,-1.297252e-11
2.2931785583496094,-1.299113e-11
2.3917465209960938,-1.299609e-11
2.4901227951049805,-1.299236e-11
2.588742256164551,-1.297871e-11
2.687222480773926,-1.300849e-11
2.786597967147827,-1.301221e-11
2.8849997520446777,-1.303081e-11
2.984013795852661,-1.304074e-11
3.082097053527832,-1.305067e-11
3.179802179336548,-1.304321e-11
3.277740478515625,-1.305437e-11
3.376958131790161,-1.304693e-11
3.474928379058838,-1.306678e-11
3.573634624481201,-1.306802e-11
3.6717121601104736,1.260309e-12
3.769293785095215,1.26651e-12
3.8672380447387695,1.282633e-12
3.9653007984161377,1.291314e-12
4.063595533370972,1.314879e-12
4.161883115768433,1.32232e-12
4.260560750961304,1.31984e-12
4.359027862548828,1.349605e-12
4.457578659057617,1.362008e-12
4.557134389877319,1.353326e-12
4.655598878860474,1.373169e-12
4.753262519836426,1.37565e-12
4.85164213180542,1.369449e-12
4.9495556354522705,1.380611e-12
5.048302888870239,1.399214e-12
5.147097587585449,1.399214e-12
5.245604038238525,1.401694e-12
5.344019651412964,1.404175e-12
5.442791700363159,1.407896e-12
5.5414934158325195,1.406656e-12
5.639606952667236,-6.786273e-12
5.739278793334961,-1.293655e-11
5.837095737457275,-1.294524e-11
5.9359025955200195,-1.295391e-11
6.033902406692505,-1.297251e-11
6.1322057247161865,-1.298989e-11
6.230565547943115,-1.298989e-11
6.329087495803833,-1.300103e-11
6.427353620529175,-1.300848e-11
6.525460720062256,-1.303577e-11
6.624253749847412,-1.30395e-11
6.722413063049316,-1.305065e-11
6.820744752883911,-1.305933e-11
6.919609546661377,-1.30643e-11
7.017729759216309,-1.306679e-11
7.116103172302246,-1.307546e-11
7.214696168899536,-1.308042e-11
7.313233137130737,-1.308786e-11
7.4118945598602295,-1.308415e-11
7.510490417480469,-1.310028e-11
7.608607053756714,-1.311515e-11
7.706698417663574,1.21194e-12
7.804689407348633,1.241706e-12
7.903153896331787,1.249147e-12
8.001547574996948,1.273951e-12
8.101089239120483,1.277672e-12
8.199719190597534,1.288834e-12
8.297626495361328,1.288834e-12
8.396070718765259,1.304957e-12
8.49384093284607,1.311158e-12
8.591986894607544,1.313639e-12
8.69049334526062,1.3186e-12
8.788712739944458,1.32108e-12
8.88718843460083,1.32604e-12
8.985119342803955,1.332242e-12
9.08299732208252,1.338443e-12
9.181411743164062,1.344644e-12
9.280445098876953,1.335963e-12
9.378690004348755,1.352086e-12
9.477067947387695,1.342164e-12
9.575108051300049,1.357047e-12
9.67348027229309,-1.296881e-11
9.771424293518066,-1.298368e-11
9.869996070861816,-1.302462e-11
9.968444347381592,-1.301594e-11
10.066523551940918,-1.304321e-11
10.16493821144104,-1.30556e-11
10.263976097106934,-1.30643e-11
10.362060785293579,-1.30767e-11
10.460758209228516,-1.308042e-11
10.559766054153442,-1.309282e-11
10.657870054244995,-1.310771e-11
10.756478786468506,-1.309902e-11
10.855028629302979,-1.311887e-11
10.953137874603271,-1.313128e-11
11.051376819610596,-1.313003e-11
11.149924993515015,-1.312879e-11
11.24804162979126,-1.315112e-11
11.346892595291138,-1.315236e-11
11.444868803024292,-1.317219e-11
11.543362617492676,-1.317839e-11
11.64135217666626,-3.683236e-12
11.739686727523804,1.148689e-12
11.838168859481812,1.178454e-12
11.936662197113037,1.183415e-12
12.035343408584595,1.203259e-12
12.134443998336792,1.219381e-12
12.233213663101196,1.215661e-12
12.332826137542725,1.236745e-12
12.431130409240723,1.242946e-12
12.529403924942017,1.236744e-12
12.628137588500977,1.244186e-12
