time,charge
3.337860107421875e-06,1.231784e-12
0.1291353702545166,1.233024e-12
0.22738146781921387,1.226823e-12
0.32528162002563477,1.230544e-12
0.4242105484008789,1.211941e-12
0.523219108581543,1.21442e-12
0.6215133666992188,1.219381e-12
0.7201671600341797,1.21194e-12
0.8187663555145264,4.997112e-12
0.9167771339416504,5.088892e-12
1.0142252445220947,5.140978e-12
1.1127493381500244,5.193065e-12
1.2114782333374023,5.227796e-12
1.3100500106811523,5.263758e-12
1.4087731838226318,5.276163e-12
1.5081801414489746,5.303448e-12
1.606855869293213,5.325775e-12
1.707054853439331,5.335691e-12
1.8057122230529785,5.354296e-12
1.9040288925170898,5.37786e-12
2.001934766769409,5.376622e-12
2.0996181964874268,5.386543e-12
2.19889235496521,5.392742e-12
2.297410488128662,5.395224e-12
2.396409273147583,5.410108e-12
2.495025873184204,5.424987e-12
2.5933754444122314,5.42623e-12
2.691943883895874,5.42871e-12
2.791398286819458,2.504256e-12
2.88921856880188,1.577808e-12
2.9875521659851074,1.514556e-12
3.0856640338897705,1.461226e-12
3.183264970779419,1.440142e-12
3.2817585468292236,1.397975e-12
3.380976676940918,1.380611e-12
3.4794726371765137,1.37317e-12
3.577890157699585,1.338443e-12
3.676860809326172,1.332242e-12
3.7752718925476074,1.302477e-12
3.8733792304992676,1.312398e-12
3.971532106399536,1.295035e-12
4.070113182067871,1.286354e-12
4.169264316558838,1.292555e-12
4.267393350601196,1.271471e-12
4.365947246551514,1.26527e-12
4.464323997497559,1.26279e-12
4.562773704528809,1.250387e-12
4.6618852615356445,1.252868e-12
4.759836673736572,1.255348e-12
4.859243154525757,5.077726e-12
4.957498073577881,5.1571e-12
5.055606365203857,5.198031e-12
5.1536595821380615,5.245158e-12
5.251665353775024,5.274921e-12
5.349803447723389,5.303448e-12
5.448030710220337,5.333209e-12
5.546704053878784,5.341897e-12
5.645163297653198,5.3729e-12
5.743221282958984,5.385304e-12
5.841055631637573,5.384064e-12
5.939065456390381,5.393989e-12
6.037506818771362,5.41879e-12
6.13594388961792,5.424991e-12
6.234318971633911,5.436152e-12
6.3328938484191895,5.423753e-12
6.431427478790283,5.441115e-12
6.530128717422485,5.449795e-12
6.628486156463623,5.465916e-12
6.726618528366089,5.473363e-12
6.825397729873657,1.688187e-12
6.924409866333008,1.59393e-12
7.02275276184082,1.53812e-12
7.120887994766235,1.48355e-12
7.219533443450928,1.451305e-12
7.318107604980469,1.447583e-12
7.417107582092285,1.405416e-12
7.515814781188965,1.397974e-12
7.613492727279663,1.394253e-12
7.711655855178833,1.37317e-12
7.81059193611145,1.359528e-12
7.908899784088135,1.342165e-12
8.007489442825317,1.323561e-12
8.106056213378906,1.31612e-12
8.204161405563354,1.32232e-12
8.302182912826538,1.309918e-12
8.400490522384644,1.313639e-12
8.498709917068481,1.297516e-12
8.59628701210022,1.308678e-12
8.694063425064087,1.291315e-12
8.791899919509888,4.188485e-12
8.889277696609497,5.150901e-12
8.98709225654602,5.222833e-12
9.084380626678467,5.265002e-12
9.182193756103516,5.300968e-12
9.28010368347168,5.331971e-12
9.377610445022583,5.354298e-12
9.474844932556152,5.387788e-12
9.57270622253418,5.405142e-12
9.670332431793213,5.405148e-12
9.768085241317749,5.423749e-12
9.86593246459961,5.434913e-12
9.963286638259888,5.451036e-12
10.061094284057617,5.468399e-12
10.1585214138031,5.468401e-12
10.255738735198975,5.490717e-12
10.353091955184937,5.493204e-12
10.450999736785889,5.506842e-12
10.54881477355957,5.515526e-12
10.646744966506958,5.531647e-12
10.744955778121948,5.506851e-12
10.842751741409302,1.725394e-12
10.940754413604736,1.623696e-12
11.038146257400513,1.574087e-12
11.135922908782959,1.53812e-12
11.233266830444336,1.519517e-12
11.330816984176636,1.473628e-12
11.428653240203857,1.461226e-12
11.526044368743896,1.440142e-12
11.623419284820557,1.431461e-12
11.720782279968262,1.425259e-12
11.81811809539795,1.390533e-12
11.915854930877686,1.394254e-12
12.01322889328003,1.401695e-12
12.11116099357605,1.381851e-12
12.208997011184692,1.368209e-12
12.306919813156128,1.364488e-12
12.404237270355225,1.37565e-12
12.501969337463379,1.355807e-12
12.599639654159546,1.350846e-12
12.696712970733643,1.352086e-12
12.794616937637329,4.834642e-12
12.892109632492065,5.20299e-12
12.989349126815796,5.274922e-12
13.087456941604614,5.296009e-12
13.184764385223389,5.354298e-12
13.282410621643066,5.375382e-12
13.38009524345398,5.421267e-12
13.477396726608276,5.41383e-12
13.574682235717773,5.453514e-12
13.672544717788696,5.460957e-12
13.77017879486084,5.483283e-12
13.867398262023926,5.513042e-12
13.965230703353882,5.501885e-12
14.062528848648071,5.515524e-12
14.159956455230713,5.537851e-12
14.25777792930603,5.532891e-12
14.355438947677612,5.536613e-12
14.452970504760742,5.560173e-12
14.550601720809937,5.557694e-12
14.648391962051392,5.55397e-12
14.745650291442871,5.561415e-12
14.843199968338013,1.7564e-12
14.941003799438477,1.683227e-12
15.0386643409729,1.638578e-12
15.136167526245117,1.59145e-12
15.233366012573242,1.557964e-12
15.330776929855347,1.53936e-12
15.428377628326416,1.525717e-12
15.525940179824829,1.497192e-12
15.623502969741821,1.474868e-12
15.721288442611694,1.461226e-12
15.818745374679565,1.471147e-12
15.916229724884033,1.437662e-12
16.014500379562378,1.445103e-12
16.11199450492859,1.435182e-12
16.209438800811768,1.415338e-12
16.307146072387695,1.424019e-12
16.404629945755005,1.412857e-12
16.50202751159668,1.415338e-12
16.599775075912476,1.414097e-12
16.69672441482544,1.416577e-12
16.794292449951172,4.739148e-12
16.892319202423096,5.253839e-12
16.989823579788208,5.327011e-12
17.087289810180664,5.37166e-12
17.184697151184082,5.421267e-12
17.28224754333496,5.436149e-12
17.38049602508545,5.462198e-12
17.479148864746094,5.480801e-12
17.57725191116333,5.508085e-12
17.675437927246094,5.529168e-12
17.775196313858032,5.547771e-12
17.873384952545166,5.555211e-12
17.97224259376526,5.556454e-12
18.070870876312256,5.568856e-12
18.169485569000244,5.580018e-12
18.268430948257446,5.581258e-12
18.36675524711609,5.597381e-12
18.46548581123352,5.614744e-12
18.564840078353882,5.59986e-12
18.6628360748291,5.640784e-12
18.76073145866394,5.635828e-12
18.859050512313843,1.827092e-12
18.95824432373047,1.727874e-12
19.05623960494995,1.679506e-12
19.154865264892578,1.64974e-12
19.25303888320923,1.602612e-12
19.3515625,1.580288e-12
19.449775457382202,1.543081e-12
19.548396348953247,1.549282e-12
19.646302700042725,1.529438e-12
19.74491047859192,1.512076e-12
19.844144582748413,1.509594e-12
19.942680835723877,1.474869e-12
20.041059494018555,1.498432e-12
20.139167308807373,1.468667e-12
20.237555980682373,1.461226e-12
20.33584690093994,1.453785e-12
20.43494462966919,1.447584e-12
20.533212184906006,1.476109e-12
20.631686210632324,1.451304e-12
20.730820178985596,1.437662e-12
20.829274654388428,5.24888e-12
20.92716073989868,5.31957e-12
21.02576518058777,5.395223e-12
21.124303340911865,5.423748e-12
21.222715377807617,5.468394e-12
21.321019649505615,5.489483e-12
21.419079780578613,5.515524e-12
21.517454862594604,5.544051e-12
21.61695694923401,5.556453e-12
21.715387105941772,5.572577e-12
21.814230918884277,5.596144e-12
21.91264796257019,5.609782e-12
22.011058807373047,5.63707e-12
22.109550952911377,5.62963e-12
22.20824384689331,5.65691e-12
22.30629849433899,5.655673e-12
22.40506601333618,5.655675e-12
22.5041823387146,5.676754e-12
22.60250759124756,5.692873e-12
22.701207637786865,5.663113e-12
22.800801992416382,1.938713e-12
22.899170875549316,1.839494e-12
22.998600721359253,1.763841e-12
23.097239017486572,1.710511e-12
23.194985389709473,1.678265e-12
23.293033123016357,1.64974e-12
23.39244771003723,1.636098e-12
23.490588903427124,1.592691e-12
23.588730812072754,1.598892e-12
23.68698000907898,1.581528e-12
23.785492658615112,1.582768e-12
23.884140014648438,1.557963e-12
23.98265266418457,1.561684e-12
24.081167459487915,1.53564e-12
24.179307222366333,1.545561e-12
24.277762174606323,1.517036e-12
24.376394510269165,1.524478e-12
24.474300622940063,1.524477e-12
24.57314658164978,1.520757e-12
24.67182683944702,1.512076e-12
24.77010703086853,1.514555e-12
24.86780023574829,5.341898e-12
24.965644359588623,5.413827e-12
25.06339192390442,5.468397e-12
25.161967992782593,5.496927e-12
25.26025414466858,5.563892e-12
25.358745574951172,5.556454e-12
25.45766592025757,5.5949e-12
25.55644130706787,5.601102e-12
25.654423713684082,5.635826e-12
25.75342893600464,5.640793e-12
25.8519868850708,5.660633e-12
25.950283527374268,5.668077e-12
26.048650979995728,5.679235e-12
26.147083520889282,5.696603e-12
26.245954990386963,5.706522e-12
26.343568325042725,5.711486e-12
26.442099809646606,5.723883e-12
26.540526866912842,5.738769e-12
26.638964653015137,5.723883e-12
26.736992359161377,5.728845e-12
26.835922956466675,1.938713e-12
26.934093952178955,1.859338e-12
27.032023429870605,1.812209e-12
27.130770206451416,1.7564e-12
27.230151414871216,1.731596e-12
27.328669548034668,1.704311e-12
27.42746663093567,1.686947e-12
27.525804042816162,1.685706e-12
27.623851537704468,1.64974e-12
27.7221999168396,1.629897e-12
27.820329666137695,1.621215e-12
27.9184889793396,1.615014e-12
28.0167555809021,1.624935e-12
28.115912199020386,1.602612e-12
28.21463704109192,1.611293e-12
28.31280279159546,1.59145e-12
28.41079592704773,1.584008e-12
28.50929594039917,1.570366e-12
28.607504844665527,1.567885e-12
28.706355571746826,1.561685e-12
28.805320262908936,5.331971e-12
28.90327477455139,5.434911e-12
29.001465559005737,5.498164e-12
29.099453926086426,5.534133e-12
29.19766855239868,5.570098e-12
29.29609513282776,5.612264e-12
29.39407205581665,5.639546e-12
29.49204134941101,5.655671e-12
29.590460777282715,5.680475e-12
29.68840003013611,5.687917e-12
29.78669834136963,5.69784e-12
29.8859806060791,5.721406e-12
29.985072135925293,5.726365e-12
